YEAR,ROUND,REGION,T1ID,T1SEED,T1SCORE,T1NAME,T1PTS,T1REB,T1AST,T1STL,T1BLK,T1TO,T1FG%,T1FT%,T13P%,T1W,T1L,T1HW,T1HL,T1AW,T1AL,T1BPI,T1SOS,T1SOR,T1REC,T1HREC,T1AREC,T2ID,T2SEED,T2SCORE,T2NAME,T2PTS,T2REB,T2AST,T2STL,T2BLK,T2TO,T2FG%,T2FT%,T23P%,T2W,T2L,T2HW,T2HL,T2AW,T2AL,T2BPI,T2SOS,T2SOR,T2REC,T2HREC,T2AREC,SEEDDIFF,BPIDIFF,SOSDIFF,SORDIFF,WINNER
2019,1.0,3.0,2509,3,61,Purdue Boilermakers,76.2,36.8,14.4,6.5,4.0,10.7,44.6,73.2,36.4,26,10,15,0,6,6,9,3,12,0.722,1.0,0.5,295,14,48,Old Dominion Monarchs,66.2,38.9,12.8,5.6,4.6,11.7,41.1,66.0,35.3,26,9,14,2,8,4,109,235,84,0.743,0.875,0.667,-11,-100,-232,-72,0
2019,1.0,3.0,2306,4,64,Kansas State Wildcats,65.8,33.3,13.8,7.6,2.3,11.3,43.1,66.4,33.6,25,9,14,2,7,5,22,32,18,0.735,0.875,0.583,300,13,70,UC Irvine Anteaters,72.9,40.3,13.2,5.7,4.3,11.7,45.9,69.6,36.1,31,6,12,2,13,2,85,213,47,0.838,0.857,0.867,-9,-63,-181,-29,1
2019,1.0,3.0,275,5,54,Wisconsin Badgers,69.1,35.2,12.8,5.1,4.2,9.5,45.3,64.9,36.6,23,11,12,3,8,5,17,4,17,0.676,0.8,0.615,2483,12,72,Oregon Ducks,70.5,34.4,13.3,7.8,4.2,11.8,45.0,71.9,34.3,25,13,13,4,5,7,31,66,56,0.658,0.765,0.417,-7,-14,-62,-39,1
2019,1.0,3.0,222,6,61,Villanova Wildcats,74.5,35.4,14.3,5.4,3.0,11.3,43.9,72.7,35.3,26,10,13,2,5,7,25,52,24,0.722,0.867,0.417,2608,11,57,Saint Mary's Gaels,72.9,34.7,10.1,6.0,2.5,10.6,47.4,74.5,37.8,22,12,14,3,5,5,38,77,62,0.647,0.824,0.5,-5,-13,-25,-38,0
2019,1.0,3.0,2132,7,72,Cincinnati Bearcats,71.8,36.2,13.7,6.3,4.5,10.5,43.2,70.2,35.0,28,7,16,2,7,4,27,65,22,0.8,0.889,0.636,2294,10,79,Iowa Hawkeyes,78.3,35.7,15.7,6.2,3.3,12.1,45.5,74.0,36.1,23,12,14,4,4,6,37,25,23,0.657,0.778,0.4,-3,-10,40,-1,1
2019,1.0,3.0,145,8,72,Ole Miss Rebels,75.4,34.3,14.3,7.3,3.6,12.7,45.9,78.3,35.8,20,13,11,5,6,5,51,50,50,0.606,0.688,0.545,201,9,95,Oklahoma Sooners,71.2,37.6,12.7,5.9,3.1,12.2,44.5,69.1,34.2,20,14,11,4,5,7,34,7,30,0.588,0.733,0.417,-1,17,43,20,1
2019,1.0,4.0,153,1,88,North Carolina Tar Heels,86.1,43.5,19.0,7.2,3.5,13.0,46.4,74.2,36.5,29,7,14,2,11,1,5,5,4,0.806,0.875,0.917,314,16,73,Iona Gaels,76.8,34.4,13.2,6.8,2.8,12.4,45.3,74.1,35.1,17,16,8,3,5,9,178,274,213,0.515,0.727,0.357,-15,-173,-269,-209,0
2019,1.0,4.0,96,2,79,Kentucky Wildcats,76.7,38.4,13.8,6.0,5.1,12.6,47.8,74.0,36.4,30,7,17,1,8,2,7,18,7,0.811,0.944,0.8,2000,15,44,Abilene Christian Wildcats,74.5,33.1,15.6,8.7,2.7,12.0,47.4,71.5,38.6,27,7,13,2,10,4,150,347,119,0.794,0.867,0.714,-13,-143,-329,-112,0
2019,1.0,4.0,248,3,84,Houston Cougars,76.2,41.2,15.1,6.6,4.5,11.5,44.9,70.4,36.4,33,4,19,1,10,1,13,76,15,0.892,0.95,0.909,2247,14,55,Georgia State Panthers,77.2,32.7,12.6,8.1,4.8,11.7,46.6,65.9,38.8,24,10,13,1,7,7,111,122,71,0.706,0.929,0.5,-11,-98,-46,-56,0
2019,1.0,4.0,2305,4,87,Kansas Jayhawks,75.4,38.1,13.3,6.9,3.9,13.4,46.2,69.7,35.0,26,10,19,1,3,8,18,2,13,0.722,0.95,0.273,111,13,53,Northeastern Huskies,76.1,31.8,14.3,6.2,2.2,11.2,48.2,75.1,38.8,23,11,11,2,8,6,90,111,78,0.676,0.846,0.571,-9,-72,-109,-65,0
2019,1.0,4.0,2,5,78,Auburn Tigers,79.4,34.5,14.4,9.3,4.8,12.3,44.9,71.0,37.6,30,10,15,2,4,6,12,20,11,0.75,0.882,0.4,166,12,77,New Mexico State Aggies,78.1,38.4,14.7,5.6,2.6,11.9,45.9,67.5,33.5,30,5,16,1,10,2,56,270,52,0.857,0.941,0.833,-7,-44,-250,-41,0
2019,1.0,4.0,66,6,59,Iowa State Cyclones,77.4,35.2,15.2,7.0,4.6,11.1,47.7,73.2,36.5,23,12,12,4,6,6,15,28,26,0.657,0.75,0.5,194,11,62,Ohio State Buckeyes,69.6,34.8,14.2,5.9,2.5,12.5,43.7,73.4,34.3,20,15,12,6,4,7,42,14,34,0.571,0.667,0.364,-5,-27,14,-8,1
2019,1.0,4.0,2747,7,84,Wofford Terriers,83.0,35.5,15.4,6.9,3.0,10.9,49.3,69.9,41.6,30,5,15,1,11,3,16,94,20,0.857,0.938,0.786,2550,10,68,Seton Hall Pirates,73.9,35.8,13.5,7.0,3.9,12.4,44.1,70.8,32.4,20,14,11,4,3,8,57,38,46,0.588,0.733,0.273,-3,-41,56,-26,0
2019,1.0,4.0,328,8,61,Utah State Aggies,79.2,40.2,17.2,6.2,4.2,12.5,47.4,74.7,35.5,28,7,14,1,9,4,49,115,39,0.8,0.933,0.692,264,9,78,Washington Huskies,69.8,31.6,11.7,9.0,5.7,13.3,45.3,69.4,34.6,27,9,15,1,7,4,52,64,27,0.75,0.938,0.636,-1,-3,51,12,1
2019,2.0,1.0,150,1,77,Duke Blue Devils,83.5,41.8,15.9,9.5,6.8,13.1,47.7,69.0,30.2,32,6,15,2,7,2,3,6,2,0.842,0.882,0.778,2116,9,76,UCF Knights,72.1,36.7,13.3,5.7,4.5,11.8,46.3,64.5,35.4,24,9,15,2,5,5,36,71,35,0.727,0.882,0.5,-8,-33,-65,-33,0
2019,2.0,1.0,127,2,70,Michigan State Spartans,79.2,41.0,19.1,5.3,5.5,13.0,48.8,75.0,38.3,32,7,15,1,8,4,4,1,3,0.821,0.938,0.667,135,10,50,Minnesota Golden Gophers,70.8,37.0,14.9,4.8,4.0,12.0,43.7,67.9,32.1,22,14,13,3,2,9,53,13,28,0.611,0.812,0.182,-8,-49,-12,-25,0
2019,2.0,1.0,99,3,69,LSU Tigers,81.4,38.8,13.1,9.1,4.3,13.2,46.2,75.4,32.3,28,7,15,2,9,1,23,39,14,0.8,0.882,0.9,120,6,67,Maryland Terrapins,71.3,39.2,13.2,4.3,4.8,13.1,45.4,74.8,35.3,23,11,15,3,6,5,26,24,21,0.676,0.833,0.545,-3,-3,15,-7,0
2019,2.0,1.0,259,4,67,Virginia Tech Hokies,74.0,32.6,15.3,6.7,2.3,11.4,47.5,75.8,39.4,26,9,14,2,5,5,11,37,16,0.743,0.875,0.5,2335,12,58,Liberty Flames,74.0,32.8,14.9,6.4,2.7,11.0,49.0,77.1,36.7,29,7,16,1,11,3,58,204,57,0.806,0.941,0.786,-8,-47,-167,-41,0
2019,2.0,2.0,2250,1,83,Gonzaga Bulldogs,88.8,38.6,18.2,7.5,5.5,10.4,53.2,76.7,36.5,33,4,17,0,9,1,2,74,10,0.892,1.0,0.9,239,9,71,Baylor Bears,71.7,38.0,13.8,6.1,4.8,13.3,44.0,67.4,34.0,20,14,13,5,5,6,39,27,36,0.588,0.722,0.455,-8,-37,47,-26,0
2019,2.0,2.0,130,2,64,Michigan Wolverines,70.7,35.0,13.9,6.2,4.2,8.9,45.1,69.5,35.1,30,7,17,1,7,4,8,17,8,0.811,0.944,0.636,57,10,49,Florida Gators,68.3,33.5,12.2,7.2,3.7,11.8,42.7,71.8,33.5,20,16,9,6,5,6,30,15,44,0.556,0.6,0.455,-8,-22,2,-36,0
2019,2.0,2.0,2641,3,78,Texas Tech Red Raiders,73.1,34.3,14.0,7.4,4.9,12.4,47.2,72.8,36.8,31,7,17,1,6,3,6,22,5,0.816,0.944,0.667,2084,6,58,Buffalo Bulls,84.9,41.1,16.9,7.3,4.1,11.7,46.2,69.1,33.5,32,4,14,0,12,3,24,100,19,0.889,1.0,0.8,-3,-18,-78,-14,0
2019,2.0,2.0,52,4,90,Florida State Seminoles,74.9,37.4,12.9,7.0,4.3,13.5,44.3,74.1,33.6,29,8,15,1,6,4,14,19,9,0.784,0.938,0.6,93,12,62,Murray State Racers,83.3,37.9,18.1,7.6,4.6,12.1,49.6,73.8,34.8,28,5,15,1,10,3,46,193,41,0.848,0.938,0.769,-8,-32,-174,-32,0
2019,2.0,3.0,258,1,63,Virginia Cavaliers,71.8,34.6,14.5,5.6,3.8,9.0,47.8,74.6,40.9,35,3,15,1,10,1,1,11,1,0.921,0.938,0.909,201,9,51,Oklahoma Sooners,71.2,37.6,12.7,5.9,3.1,12.2,44.5,69.1,34.2,20,14,11,4,5,7,34,7,30,0.588,0.733,0.417,-8,-33,4,-29,0
2019,2.0,3.0,2633,2,83,Tennessee Volunteers,82.3,37.7,18.5,6.1,5.4,11.0,49.8,76.2,35.8,31,6,18,0,7,3,10,31,6,0.838,1.0,0.7,2294,10,77,Iowa Hawkeyes,78.3,35.7,15.7,6.2,3.3,12.1,45.5,74.0,36.1,23,12,14,4,4,6,37,25,23,0.657,0.778,0.4,-8,-27,6,-17,0
2019,2.0,3.0,2509,3,87,Purdue Boilermakers,76.2,36.8,14.4,6.5,4.0,10.7,44.6,73.2,36.4,26,10,15,0,6,6,9,3,12,0.722,1.0,0.5,222,6,61,Villanova Wildcats,74.5,35.4,14.3,5.4,3.0,11.3,43.9,72.7,35.3,26,10,13,2,5,7,25,52,24,0.722,0.867,0.417,-3,-16,-49,-12,0
2019,2.0,3.0,300,13,54,UC Irvine Anteaters,72.9,40.3,13.2,5.7,4.3,11.7,45.9,69.6,36.1,31,6,12,2,13,2,85,213,47,0.838,0.857,0.867,2483,12,73,Oregon Ducks,70.5,34.4,13.3,7.8,4.2,11.8,45.0,71.9,34.3,25,13,13,4,5,7,31,66,56,0.658,0.765,0.417,1,54,147,-9,1
2019,2.0,4.0,153,1,81,North Carolina Tar Heels,86.1,43.5,19.0,7.2,3.5,13.0,46.4,74.2,36.5,29,7,14,2,11,1,5,5,4,0.806,0.875,0.917,264,9,59,Washington Huskies,69.8,31.6,11.7,9.0,5.7,13.3,45.3,69.4,34.6,27,9,15,1,7,4,52,64,27,0.75,0.938,0.636,-8,-47,-59,-23,0
2019,2.0,4.0,96,2,62,Kentucky Wildcats,76.7,38.4,13.8,6.0,5.1,12.6,47.8,74.0,36.4,30,7,17,1,8,2,7,18,7,0.811,0.944,0.8,2747,7,56,Wofford Terriers,83.0,35.5,15.4,6.9,3.0,10.9,49.3,69.9,41.6,30,5,15,1,11,3,16,94,20,0.857,0.938,0.786,-5,-9,-76,-13,0
2019,2.0,4.0,248,3,74,Houston Cougars,76.2,41.2,15.1,6.6,4.5,11.5,44.9,70.4,36.4,33,4,19,1,10,1,13,76,15,0.892,0.95,0.909,194,11,59,Ohio State Buckeyes,69.6,34.8,14.2,5.9,2.5,12.5,43.7,73.4,34.3,20,15,12,6,4,7,42,14,34,0.571,0.667,0.364,-8,-29,62,-19,0
2019,2.0,4.0,2305,4,75,Kansas Jayhawks,75.4,38.1,13.3,6.9,3.9,13.4,46.2,69.7,35.0,26,10,19,1,3,8,18,2,13,0.722,0.95,0.273,2,5,89,Auburn Tigers,79.4,34.5,14.4,9.3,4.8,12.3,44.9,71.0,37.6,30,10,15,2,4,6,12,20,11,0.75,0.882,0.4,-1,6,-18,2,1
2019,3.0,1.0,150,1,75,Duke Blue Devils,83.5,41.8,15.9,9.5,6.8,13.1,47.7,69.0,30.2,32,6,15,2,7,2,3,6,2,0.842,0.882,0.778,259,4,73,Virginia Tech Hokies,74.0,32.6,15.3,6.7,2.3,11.4,47.5,75.8,39.4,26,9,14,2,5,5,11,37,16,0.743,0.875,0.5,-3,-8,-31,-14,0
2019,3.0,1.0,127,2,80,Michigan State Spartans,79.2,41.0,19.1,5.3,5.5,13.0,48.8,75.0,38.3,32,7,15,1,8,4,4,1,3,0.821,0.938,0.667,99,3,63,LSU Tigers,81.4,38.8,13.1,9.1,4.3,13.2,46.2,75.4,32.3,28,7,15,2,9,1,23,39,14,0.8,0.882,0.9,-1,-19,-38,-11,0
2019,3.0,2.0,2250,1,72,Gonzaga Bulldogs,88.8,38.6,18.2,7.5,5.5,10.4,53.2,76.7,36.5,33,4,17,0,9,1,2,74,10,0.892,1.0,0.9,52,4,58,Florida State Seminoles,74.9,37.4,12.9,7.0,4.3,13.5,44.3,74.1,33.6,29,8,15,1,6,4,14,19,9,0.784,0.938,0.6,-3,-12,55,1,0
2019,3.0,2.0,130,2,44,Michigan Wolverines,70.7,35.0,13.9,6.2,4.2,8.9,45.1,69.5,35.1,30,7,17,1,7,4,8,17,8,0.811,0.944,0.636,2641,3,63,Texas Tech Red Raiders,73.1,34.3,14.0,7.4,4.9,12.4,47.2,72.8,36.8,31,7,17,1,6,3,6,22,5,0.816,0.944,0.667,-1,2,-5,3,1
2019,3.0,3.0,258,1,53,Virginia Cavaliers,71.8,34.6,14.5,5.6,3.8,9.0,47.8,74.6,40.9,35,3,15,1,10,1,1,11,1,0.921,0.938,0.909,2483,12,49,Oregon Ducks,70.5,34.4,13.3,7.8,4.2,11.8,45.0,71.9,34.3,25,13,13,4,5,7,31,66,56,0.658,0.765,0.417,-11,-30,-55,-55,0
2019,3.0,3.0,2633,2,94,Tennessee Volunteers,82.3,37.7,18.5,6.1,5.4,11.0,49.8,76.2,35.8,31,6,18,0,7,3,10,31,6,0.838,1.0,0.7,2509,3,99,Purdue Boilermakers,76.2,36.8,14.4,6.5,4.0,10.7,44.6,73.2,36.4,26,10,15,0,6,6,9,3,12,0.722,1.0,0.5,-1,1,28,-6,1
2019,3.0,4.0,153,1,80,North Carolina Tar Heels,86.1,43.5,19.0,7.2,3.5,13.0,46.4,74.2,36.5,29,7,14,2,11,1,5,5,4,0.806,0.875,0.917,2,5,97,Auburn Tigers,79.4,34.5,14.4,9.3,4.8,12.3,44.9,71.0,37.6,30,10,15,2,4,6,12,20,11,0.75,0.882,0.4,-4,-7,-15,-7,1
2019,3.0,4.0,96,2,62,Kentucky Wildcats,76.7,38.4,13.8,6.0,5.1,12.6,47.8,74.0,36.4,30,7,17,1,8,2,7,18,7,0.811,0.944,0.8,248,3,58,Houston Cougars,76.2,41.2,15.1,6.6,4.5,11.5,44.9,70.4,36.4,33,4,19,1,10,1,13,76,15,0.892,0.95,0.909,-1,-6,-58,-8,0
2019,4.0,1.0,150,1,67,Duke Blue Devils,83.5,41.8,15.9,9.5,6.8,13.1,47.7,69.0,30.2,32,6,15,2,7,2,3,6,2,0.842,0.882,0.778,127,2,68,Michigan State Spartans,79.2,41.0,19.1,5.3,5.5,13.0,48.8,75.0,38.3,32,7,15,1,8,4,4,1,3,0.821,0.938,0.667,-1,-1,5,-1,1
2019,4.0,2.0,2250,1,69,Gonzaga Bulldogs,88.8,38.6,18.2,7.5,5.5,10.4,53.2,76.7,36.5,33,4,17,0,9,1,2,74,10,0.892,1.0,0.9,2641,3,75,Texas Tech Red Raiders,73.1,34.3,14.0,7.4,4.9,12.4,47.2,72.8,36.8,31,7,17,1,6,3,6,22,5,0.816,0.944,0.667,-2,-4,52,5,1
2019,4.0,3.0,258,1,80,Virginia Cavaliers,71.8,34.6,14.5,5.6,3.8,9.0,47.8,74.6,40.9,35,3,15,1,10,1,1,11,1,0.921,0.938,0.909,2509,3,75,Purdue Boilermakers,76.2,36.8,14.4,6.5,4.0,10.7,44.6,73.2,36.4,26,10,15,0,6,6,9,3,12,0.722,1.0,0.5,-2,-8,8,-11,0
2019,4.0,4.0,2,5,77,Auburn Tigers,79.4,34.5,14.4,9.3,4.8,12.3,44.9,71.0,37.6,30,10,15,2,4,6,12,20,11,0.75,0.882,0.4,96,2,71,Kentucky Wildcats,76.7,38.4,13.8,6.0,5.1,12.6,47.8,74.0,36.4,30,7,17,1,8,2,7,18,7,0.811,0.944,0.8,3,5,2,4,0
2019,5.0,1.0,127,2,51,Michigan State Spartans,79.2,41.0,19.1,5.3,5.5,13.0,48.8,75.0,38.3,32,7,15,1,8,4,4,1,3,0.821,0.938,0.667,2641,3,61,Texas Tech Red Raiders,73.1,34.3,14.0,7.4,4.9,12.4,47.2,72.8,36.8,31,7,17,1,6,3,6,22,5,0.816,0.944,0.667,-1,-2,-21,-2,1
2019,5.0,2.0,258,1,63,Virginia Cavaliers,71.8,34.6,14.5,5.6,3.8,9.0,47.8,74.6,40.9,35,3,15,1,10,1,1,11,1,0.921,0.938,0.909,2,5,62,Auburn Tigers,79.4,34.5,14.4,9.3,4.8,12.3,44.9,71.0,37.6,30,10,15,2,4,6,12,20,11,0.75,0.882,0.4,-4,-11,-9,-10,0
2019,6.0,1.0,2641,3,77,Texas Tech Red Raiders,73.1,34.3,14.0,7.4,4.9,12.4,47.2,72.8,36.8,31,7,17,1,6,3,6,22,5,0.816,0.944,0.667,258,1,85,Virginia Cavaliers,71.8,34.6,14.5,5.6,3.8,9.0,47.8,74.6,40.9,35,3,15,1,10,1,1,11,1,0.921,0.938,0.909,2,5,11,4,1
2021,,,2640,16,60,Texas Southern Tigers,74.8,41.6,12.4,7.2,4.6,16.0,45.0,69.9,27.6,17,9,8,2,5,6,192,194,151,0.654,0.8,0.455,116,16,52,Mount St. Mary's Mountaineers,63.7,37.3,11.7,4.4,4.1,13.1,42.6,67.8,33.7,12,11,6,3,6,6,202,282,228,0.522,0.667,0.5,0,-10,-88,-77,0
2021,,,2181,11,53,Drake Bulldogs,77.4,36.0,13.8,7.1,3.0,10.3,49.4,71.3,37.0,26,5,14,1,9,2,66,160,45,0.839,0.933,0.818,2724,11,52,Wichita State Shockers,72.4,38.0,13.3,6.1,3.6,11.3,40.8,68.9,34.2,16,6,10,2,5,2,98,98,48,0.727,0.833,0.714,0,-32,62,-3,0
2021,,,2026,16,53,Appalachian State Mountaineers,70.9,36.0,11.9,8.0,3.5,11.8,41.5,73.7,32.4,17,12,9,4,4,7,179,248,205,0.586,0.692,0.364,2450,16,54,Norfolk State Spartans,75.2,37.0,12.3,6.3,3.3,13.1,43.6,70.6,36.8,17,8,7,4,6,3,214,302,172,0.68,0.636,0.667,0,-35,-54,33,1
2021,,,26,11,86,UCLA Bruins,72.8,35.0,13.6,5.1,2.7,11.2,46.2,72.1,36.7,22,10,11,1,5,6,28,28,14,0.688,0.917,0.455,127,11,80,Michigan State Spartans,69.0,37.6,15.9,4.6,4.7,13.0,42.4,72.1,32.0,15,13,12,3,3,8,70,8,41,0.536,0.8,0.273,0,-42,20,-27,0
2021,,,2182,16,49,Drexel Dragons,71.5,33.9,15.2,4.7,2.4,12.9,47.7,77.7,37.2,12,8,3,2,4,5,148,220,159,0.6,0.6,0.444,356,1,78,Illinois Fighting Illini,81.4,40.4,16.3,5.7,2.8,13.1,49.9,69.1,37.6,24,7,11,2,9,3,4,5,3,0.774,0.846,0.75,15,144,215,156,1
2021,,,42,16,55,Hartford Hawks,65.9,33.2,11.0,7.0,2.0,12.7,43.4,71.2,32.6,15,9,10,1,5,6,175,168,145,0.625,0.909,0.455,239,1,79,Baylor Bears,84.4,36.5,17.0,9.0,3.8,12.4,49.3,69.7,41.8,28,2,11,0,7,1,2,43,1,0.933,1.0,0.875,15,173,125,144,1
2021,,,325,15,56,Cleveland State Vikings,71.5,35.0,14.0,7.0,2.5,12.8,45.2,66.9,31.9,19,8,9,2,8,5,194,184,112,0.704,0.818,0.615,248,2,87,Houston Cougars,77.6,41.1,14.1,8.2,4.7,10.9,44.4,74.1,36.1,28,4,15,0,5,3,3,99,8,0.875,1.0,0.625,13,191,85,104,1
2021,,,198,15,75,Oral Roberts Golden Eagles,81.8,35.2,12.7,6.4,4.1,11.5,45.4,82.4,39.0,18,11,8,3,5,7,137,121,115,0.621,0.727,0.417,194,2,72,Ohio State Buckeyes,77.3,36.2,13.0,4.6,3.4,10.4,46.0,76.3,36.5,21,10,10,4,7,4,11,9,10,0.677,0.714,0.636,13,126,112,105,0
2021,,,2142,14,68,Colgate Raiders,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,14,2,8,1,6,0,52,279,63,0.875,0.889,1.0,8,3,85,Arkansas Razorbacks,82.4,40.0,15.0,8.1,5.2,13.1,45.5,73.7,33.9,25,7,16,1,5,4,13,56,6,0.781,0.941,0.556,11,39,223,57,1
2021,,,2335,13,60,Liberty Flames,74.9,33.4,15.9,4.6,2.3,9.7,49.1,77.7,39.1,23,6,13,0,5,3,76,253,94,0.793,1.0,0.625,197,4,69,Oklahoma State Cowboys,77.1,38.6,13.2,7.3,4.4,15.9,46.7,71.3,33.8,21,9,10,3,8,4,37,20,11,0.7,0.769,0.667,9,39,233,83,1
2021,,,2413,14,67,Morehead State Eagles,68.8,37.5,12.7,4.4,5.0,15.3,46.1,68.2,35.1,23,8,12,1,8,5,157,163,84,0.742,0.923,0.615,277,3,84,West Virginia Mountaineers,77.3,38.1,13.8,7.5,2.9,12.1,42.8,71.7,35.7,19,10,8,5,7,2,24,26,23,0.655,0.615,0.778,11,133,137,61,1
2021,,,183,11,78,Syracuse Orange,75.8,35.8,15.3,8.7,4.9,11.2,44.1,78.4,33.9,18,10,13,1,2,7,34,41,32,0.643,0.929,0.222,21,6,62,San Diego State Aztecs,74.1,35.9,13.9,8.3,2.9,11.3,45.5,72.3,37.5,23,5,13,2,6,2,23,115,29,0.821,0.867,0.75,5,11,-74,3,0
2021,,,59,9,60,Georgia Tech Yellow Jackets,75.5,30.8,16.1,9.2,3.4,11.1,47.4,72.7,34.9,17,9,11,3,4,5,38,50,34,0.654,0.786,0.444,2350,8,71,Loyola Chicago Ramblers,71.5,32.6,15.8,6.9,2.4,11.9,50.5,72.3,36.8,26,5,13,0,8,3,15,128,31,0.839,1.0,0.727,1,23,-78,3,1
2021,,,2737,12,63,Winthrop Eagles,79.5,40.3,15.0,7.8,2.4,14.2,46.1,68.6,35.3,23,2,11,1,10,0,85,307,49,0.92,0.917,1.0,222,5,73,Villanova Wildcats,75.5,34.3,15.3,5.3,1.5,9.0,45.0,76.5,35.2,18,7,9,0,4,4,7,47,18,0.72,1.0,0.5,7,78,260,31,1
2021,,,249,13,78,North Texas Mean Green,69.8,33.3,13.3,6.8,3.0,13.1,47.5,73.4,37.6,18,10,8,3,5,6,69,101,80,0.643,0.727,0.455,2509,4,69,Purdue Boilermakers,71.1,37.6,14.3,5.2,3.4,12.6,45.1,71.1,33.5,18,10,11,1,5,6,27,13,20,0.643,0.917,0.455,9,42,88,60,0
2021,,,328,11,53,Utah State Aggies,73.3,40.8,16.3,6.8,4.9,13.6,44.6,72.6,33.6,20,9,10,2,7,3,55,111,72,0.69,0.833,0.7,2641,6,65,Texas Tech Red Raiders,73.0,35.1,13.0,7.3,4.1,11.0,44.3,71.1,34.6,18,11,11,4,5,4,8,45,39,0.621,0.733,0.556,5,47,66,33,1
2021,,,259,10,70,Virginia Tech Hokies,72.1,35.1,14.4,4.8,4.0,11.7,45.1,69.7,35.7,15,7,10,2,3,3,42,76,46,0.682,0.833,0.5,57,7,75,Florida Gators,74.0,35.2,11.8,7.3,5.4,14.7,46.4,75.7,35.7,15,10,6,3,5,5,36,27,40,0.6,0.667,0.5,3,6,49,6,1
2021,,,204,12,70,Oregon State Beavers,70.7,33.7,14.7,6.1,3.3,11.3,43.5,75.8,35.3,20,13,10,6,4,6,63,46,43,0.606,0.625,0.4,2633,5,56,Tennessee Volunteers,72.5,36.0,15.0,7.2,4.9,12.5,44.3,74.6,33.7,18,9,13,3,4,4,14,57,33,0.667,0.812,0.5,7,49,-11,10,0
2021,,,275,9,85,Wisconsin Badgers,69.6,33.6,13.3,5.9,3.8,8.9,42.1,76.7,35.9,18,13,11,5,5,6,16,4,24,0.581,0.688,0.455,153,8,62,North Carolina Tar Heels,75.7,43.2,15.5,7.2,4.7,14.8,44.1,66.8,31.7,18,11,10,1,3,7,26,21,28,0.621,0.909,0.3,1,-10,-17,-4,0
2021,,,164,10,60,Rutgers Scarlet Knights,70.0,35.3,13.8,7.8,5.2,11.3,45.1,63.2,31.1,16,12,10,4,4,6,41,2,27,0.571,0.714,0.4,228,7,56,Clemson Tigers,65.3,32.7,13.3,6.1,2.9,12.7,42.8,76.5,34.6,16,8,11,1,2,5,43,34,26,0.667,0.917,0.286,3,-2,-32,1,0
2021,,,2450,16,55,Norfolk State Spartans,75.2,37.0,12.3,6.3,3.3,13.1,43.6,70.6,36.8,17,8,7,4,6,3,214,302,172,0.68,0.636,0.667,2250,1,98,Gonzaga Bulldogs,92.1,37.9,18.3,8.3,2.8,12.1,55.1,72.7,36.5,31,1,12,0,7,0,1,72,2,0.969,1.0,1.0,15,213,230,170,1
2021,,,2640,16,66,Texas Southern Tigers,74.8,41.6,12.4,7.2,4.6,16.0,45.0,69.9,27.6,17,9,8,2,5,6,192,194,151,0.654,0.8,0.455,130,1,82,Michigan Wolverines,76.3,37.5,15.5,4.4,4.3,11.1,48.3,77.7,38.7,23,5,13,1,6,2,5,15,4,0.821,0.929,0.75,15,187,179,147,1
2021,,,314,15,55,Iona Gaels,72.2,37.5,13.9,6.8,3.9,15.6,44.5,74.3,35.5,12,6,4,2,4,3,136,241,140,0.667,0.667,0.571,333,2,68,Alabama Crimson Tide,79.6,40.5,14.2,8.6,4.4,14.0,43.1,72.0,35.1,26,7,12,1,7,3,9,30,5,0.788,0.923,0.7,13,127,211,135,1
2021,,,2253,15,74,Grand Canyon Antelopes,75.6,40.0,16.1,4.9,3.0,13.1,49.2,68.6,33.2,17,7,10,3,5,1,77,225,122,0.708,0.769,0.833,2294,2,86,Iowa Hawkeyes,83.8,40.1,19.1,5.6,4.5,9.5,46.9,71.3,38.6,22,9,14,2,6,4,6,16,7,0.71,0.875,0.6,13,71,209,115,1
2021,,,2000,14,53,Abilene Christian Wildcats,77.6,36.3,18.2,9.9,3.1,13.9,46.0,67.3,35.3,24,5,13,0,5,4,86,222,65,0.828,1.0,0.556,251,3,52,Texas Longhorns,75.2,38.7,13.2,6.5,3.9,14.2,45.4,70.8,35.6,19,8,8,5,6,2,22,23,13,0.704,0.615,0.75,11,64,199,52,0
2021,,,331,14,84,Eastern Washington Eagles,78.0,35.4,15.1,4.9,2.9,11.5,46.7,78.7,35.4,16,8,7,2,6,5,105,185,126,0.667,0.778,0.545,2305,3,93,Kansas Jayhawks,73.1,38.0,13.7,6.9,4.1,12.4,44.0,71.2,34.4,21,9,14,1,4,6,25,31,12,0.7,0.933,0.4,11,80,154,114,1
2021,,,2430,13,54,UNC Greensboro Spartans,73.6,39.4,12.3,7.5,3.9,11.0,42.4,68.3,30.0,21,9,7,3,10,3,89,191,107,0.7,0.7,0.769,52,4,64,Florida State Seminoles,78.9,37.4,14.6,7.4,5.1,14.4,47.4,73.8,39.0,18,7,12,1,3,4,19,39,16,0.72,0.923,0.429,9,70,152,91,1
2021,,,195,13,62,Ohio Bobcats,80.9,34.8,17.9,6.8,2.1,12.0,48.9,70.1,36.1,17,8,8,3,4,4,94,119,83,0.68,0.727,0.5,258,4,58,Virginia Cavaliers,68.6,31.8,14.0,4.9,4.3,9.4,48.0,81.7,38.1,18,7,10,1,6,3,12,60,22,0.72,0.909,0.667,9,82,59,61,0
